num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,0,0,32,41,1,1,AKLKUL,New Zealand,0,0,0,8.83,0
2,0,0,101,34,17,5,AKLKUL,Switzerland,1,0,0,8.83,0
2,0,0,294,49,16,3,AKLKUL,Japan,1,0,0,8.83,0
1,0,0,304,59,0,4,AKLKUL,New Zealand,1,0,1,8.83,0
3,0,0,32,23,15,4,AKLKUL,Malaysia,1,0,0,8.83,1
2,1,0,160,24,22,4,AKLKUL,New Zealand,1,0,0,8.83,0
3,0,0,363,18,2,2,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,214,31,9,1,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,162,18,11,3,AKLKUL,Malaysia,1,0,0,8.83,1
5,0,0,97,21,10,4,AKLKUL,Malaysia,1,1,0,8.83,1
2,0,0,71,30,6,2,AKLKUL,New Zealand,1,1,0,8.83,1
2,0,0,231,17,15,3,AKLKUL,Malaysia,1,1,1,8.83,0
2,0,0,163,35,12,6,AKLKUL,Malaysia,1,0,1,8.83,1
1,0,0,62,21,3,5,AKLKUL,Malaysia,1,1,0,8.83,0
1,0,0,1,18,5,3,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,314,19,8,4,AKLKUL,New Zealand,0,1,0,8.83,0
2,0,0,178,69,9,6,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,253,107,10,4,AKLKUL,New Zealand,0,0,0,8.83,0
2,0,0,81,43,6,5,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,30,85,15,6,AKLKUL,Malaysia,1,0,0,8.83,1
1,0,0,120,20,12,6,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,25,19,3,4,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,62,30,7,5,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,58,17,6,4,AKLKUL,New Zealand,1,1,0,8.83,0
4,0,0,268,18,13,3,AKLKUL,Philippines,1,0,1,8.83,0
2,0,0,199,27,8,6,AKLKUL,New Zealand,1,0,0,8.83,0
5,0,0,206,17,13,1,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,159,29,21,1,AKLKUL,New Zealand,1,1,1,8.83,0
1,0,0,171,35,8,4,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,6,18,6,3,AKLKUL,Malaysia,1,0,1,8.83,1
1,0,0,269,29,9,1,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,13,22,17,0,AKLKUL,United Kingdom,1,0,1,8.83,0
1,0,0,301,121,15,1,AKLKUL,Malaysia,0,1,0,8.83,0
1,0,0,301,34,0,0,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,72,26,13,4,AKLKUL,Malaysia,1,0,1,8.83,0
2,0,0,224,18,16,3,AKLKUL,Malaysia,1,0,1,8.83,0
3,0,0,269,17,1,6,AKLKUL,Malaysia,1,1,1,8.83,0
2,0,0,246,24,4,0,AKLKUL,Malaysia,0,0,0,8.83,0
1,1,0,44,19,7,1,AKLKUL,Malaysia,1,0,0,8.83,0
1,1,0,32,60,2,4,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,198,20,5,2,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,94,22,15,6,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,265,59,10,3,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,229,20,7,5,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,282,18,16,0,AKLKUL,Malaysia,1,1,0,8.83,0
1,0,0,32,48,12,2,AKLKUL,Sri Lanka,0,0,0,8.83,0
2,0,0,113,47,17,0,AKLKUL,Malaysia,1,1,1,8.83,0
1,1,0,96,20,3,3,AKLKUL,New Zealand,1,1,1,8.83,0
1,0,0,66,203,7,4,AKLKUL,Malaysia,0,0,0,8.83,1
1,0,0,49,40,17,6,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,3,49,11,3,AKLKUL,New Zealand,1,1,1,8.83,0
2,0,0,254,30,8,6,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,192,61,3,2,AKLKUL,New Zealand,0,1,1,8.83,0
1,0,0,186,19,15,1,AKLKUL,Malaysia,0,0,0,8.83,1
2,0,0,296,37,6,0,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,74,31,7,4,AKLKUL,Malaysia,1,1,0,8.83,0
1,0,0,283,56,9,2,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,29,48,12,6,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,8,188,6,1,AKLKUL,New Zealand,1,1,0,8.83,0
1,1,0,55,20,7,0,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,231,89,11,1,AKLKUL,Malaysia,0,0,1,8.83,0
2,0,0,250,30,12,4,AKLKUL,Singapore,1,1,1,8.83,1
2,0,0,132,19,8,2,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,123,78,15,6,AKLKUL,Germany,1,0,0,8.83,0
2,0,0,54,209,12,4,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,156,22,8,4,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,26,126,7,3,AKLKUL,Japan,1,0,0,8.83,0
1,0,0,285,20,14,4,AKLKUL,Malaysia,1,1,0,8.83,1
5,0,0,343,43,4,5,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,218,27,6,2,AKLKUL,Malaysia,0,0,1,8.83,0
2,0,0,347,21,4,2,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,363,31,16,1,AKLKUL,Malaysia,1,0,1,8.83,0
4,0,0,346,35,9,4,AKLKUL,New Zealand,1,1,0,8.83,0
1,0,0,61,41,16,1,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,87,23,8,3,AKLKUL,New Zealand,0,1,1,8.83,0
1,0,0,352,20,1,1,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,77,35,7,2,AKLKUL,Malaysia,0,0,1,8.83,0
2,0,0,255,33,10,0,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,139,21,17,4,AKLKUL,France,0,0,0,8.83,1
1,0,0,280,80,8,2,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,123,29,21,5,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,11,30,5,2,AKLKUL,Malaysia,0,0,0,8.83,0
6,0,0,23,17,12,3,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,269,20,6,3,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,14,200,19,6,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,267,91,7,3,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,213,28,20,3,AKLKUL,Germany,1,0,0,8.83,0
1,0,0,237,21,5,4,AKLKUL,United Kingdom,0,0,0,8.83,1
1,0,0,191,17,14,4,AKLKUL,Croatia,0,0,0,8.83,0
1,0,0,10,61,9,6,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,244,30,3,4,AKLKUL,Malaysia,1,0,1,8.83,1
2,0,0,224,18,15,1,AKLKUL,Germany,0,0,0,8.83,0
3,0,0,109,20,4,3,AKLKUL,Singapore,1,0,1,8.83,0
2,0,0,265,37,10,5,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,75,21,9,0,AKLKUL,Malaysia,0,0,0,8.83,1
1,0,0,119,21,22,1,AKLKUL,Malaysia,0,1,0,8.83,0
1,0,0,50,17,10,4,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,130,28,22,3,AKLKUL,New Zealand,1,1,1,8.83,0
1,0,0,30,85,15,6,AKLKUL,Malaysia,1,0,0,8.83,1
1,0,0,153,20,13,4,AKLKUL,Philippines,0,0,0,8.83,0
2,0,0,74,22,13,4,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,27,62,13,3,AKLKUL,Malaysia,1,0,1,8.83,0
1,1,0,121,19,10,3,AKLKUL,Malaysia,1,0,0,8.83,1
1,0,0,18,27,5,4,AKLKUL,New Zealand,1,1,1,8.83,0
1,0,0,293,44,2,4,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,207,78,15,6,AKLKUL,Malaysia,1,1,1,8.83,0
1,1,0,280,35,2,1,AKLKUL,Malaysia,1,1,1,8.83,1
2,0,0,82,18,11,3,AKLKUL,New Zealand,0,0,1,8.83,0
1,0,0,86,29,3,6,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,252,25,9,3,AKLKUL,Malaysia,0,0,0,8.83,1
1,0,0,40,17,20,6,AKLKUL,United Kingdom,1,0,1,8.83,0
5,0,0,81,17,14,5,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,11,30,6,3,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,254,60,20,3,AKLKUL,United Kingdom,0,0,0,8.83,0
1,0,0,60,18,9,2,AKLKUL,Malaysia,1,0,1,8.83,1
2,0,0,8,25,6,0,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,7,68,5,2,AKLKUL,Malaysia,1,0,1,8.83,0
3,0,0,92,34,11,2,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,77,31,1,4,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,358,27,7,0,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,42,17,11,0,AKLKUL,New Zealand,0,0,1,8.83,0
5,0,0,301,34,10,1,AKLKUL,New Zealand,1,0,0,8.83,0
1,1,0,269,20,6,1,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,161,56,10,6,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,182,31,6,2,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,27,20,8,0,AKLKUL,Malaysia,1,1,0,8.83,0
4,1,0,292,22,5,4,AKLKUL,Malaysia,1,0,1,8.83,0
2,0,0,35,255,1,4,AKLKUL,New Zealand,1,0,0,8.83,1
2,0,0,95,26,7,6,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,34,28,8,0,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,229,23,23,4,AKLKUL,South Korea,0,0,0,8.83,0
2,0,0,73,17,15,1,AKLKUL,Malaysia,1,0,0,8.83,1
1,0,0,159,20,15,1,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,83,56,4,3,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,363,18,0,1,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,56,21,13,2,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,41,41,15,2,AKLKUL,Malaysia,1,1,0,8.83,0
2,0,0,40,63,9,2,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,5,28,9,2,AKLKUL,New Zealand,1,0,1,8.83,1
2,1,0,79,37,11,1,AKLKUL,Malaysia,1,0,1,8.83,0
1,1,0,94,64,9,1,AKLKUL,Malaysia,1,1,0,8.83,0
1,0,0,282,26,1,1,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,9,41,11,2,AKLKUL,Malaysia,1,0,0,8.83,1
1,0,0,28,17,23,6,AKLKUL,United Kingdom,1,0,0,8.83,0
1,0,0,61,83,2,4,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,82,21,0,3,AKLKUL,New Zealand,0,0,0,8.83,0
3,0,0,122,19,13,2,AKLKUL,Malaysia,1,1,0,8.83,0
2,0,0,203,28,11,6,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,321,80,2,5,AKLKUL,New Zealand,1,0,0,8.83,0
3,0,0,259,21,9,0,AKLKUL,New Zealand,1,0,1,8.83,0
7,0,0,321,17,1,3,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,83,92,6,1,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,46,46,10,2,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,107,18,1,5,AKLKUL,United States,0,0,0,8.83,0
2,0,0,186,20,17,0,AKLKUL,Malaysia,1,1,1,8.83,1
3,0,0,109,20,4,3,AKLKUL,Singapore,1,0,1,8.83,0
1,0,0,298,118,17,1,AKLKUL,United Kingdom,0,0,0,8.83,0
2,0,0,133,19,17,4,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,16,30,6,0,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,58,21,4,0,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,286,21,6,0,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,349,17,17,1,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,97,23,6,1,AKLKUL,Malaysia,1,0,1,8.83,1
4,0,0,393,17,23,2,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,17,79,7,5,AKLKUL,Malaysia,1,0,1,8.83,1
1,0,0,58,21,9,3,AKLKUL,New Zealand,1,0,0,8.83,1
1,1,0,225,107,5,2,AKLKUL,New Zealand,1,1,0,8.83,0
1,0,0,125,181,13,2,AKLKUL,Malaysia,1,1,0,8.83,1
1,0,0,7,20,5,2,AKLKUL,Malaysia,1,0,0,8.83,1
3,0,0,222,17,2,4,AKLKUL,Malaysia,1,1,0,8.83,0
2,0,0,17,90,7,4,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,337,26,1,2,AKLKUL,France,0,0,1,8.83,0
2,0,0,408,22,13,4,AKLKUL,Vietnam,0,0,0,8.83,0
1,0,0,35,21,7,2,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,162,18,8,6,AKLKUL,Malaysia,1,1,1,8.83,0
2,1,0,52,28,14,4,AKLKUL,Malaysia,1,1,1,8.83,0
2,0,0,329,25,15,0,AKLKUL,United States,1,1,1,8.83,1
2,0,0,64,20,17,6,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,32,18,10,5,AKLKUL,New Zealand,1,0,0,8.83,1
1,0,0,46,23,9,6,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,89,21,14,4,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,125,181,13,2,AKLKUL,Malaysia,1,1,0,8.83,1
3,0,0,71,18,8,3,AKLKUL,New Zealand,1,0,1,8.83,1
1,1,0,174,29,6,6,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,66,18,4,3,AKLKUL,Malaysia,0,0,1,8.83,1
1,1,0,94,92,8,1,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,42,21,9,1,AKLKUL,Laos,0,0,0,8.83,0
5,0,0,145,47,11,4,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,2,27,1,7,3,AKLKUL,New Zealand,1,0,0,8.83,0
9,0,0,164,17,7,6,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,235,25,0,1,AKLKUL,New Zealand,1,0,0,8.83,0
1,1,0,34,76,1,0,AKLKUL,New Zealand,1,0,0,8.83,0
2,1,0,74,19,9,0,AKLKUL,Malaysia,0,0,0,8.83,0
4,1,0,74,27,9,4,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,3,92,6,2,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,203,22,2,6,AKLKUL,New Zealand,1,0,1,8.83,0
1,1,0,194,43,9,3,AKLKUL,New Zealand,0,0,0,8.83,0
1,1,0,155,24,23,2,AKLKUL,Hungary,0,0,1,8.83,0
1,0,0,249,94,2,6,AKLKUL,New Zealand,0,0,0,8.83,0
1,1,0,54,29,8,1,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,414,305,5,3,AKLKUL,Malaysia,0,1,0,8.83,0
1,0,0,377,19,3,6,AKLKUL,Hong Kong,0,0,0,8.83,0
1,0,0,402,31,9,2,AKLKUL,New Zealand,0,0,1,8.83,0
1,0,0,131,88,17,3,AKLKUL,Malaysia,1,1,0,8.83,0
1,0,0,43,30,10,3,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,98,20,16,4,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,411,23,6,3,AKLKUL,Malaysia,1,1,1,8.83,0
2,0,0,291,17,3,0,AKLKUL,Malaysia,0,0,0,8.83,0
2,0,0,318,47,4,2,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,136,30,17,3,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,152,17,2,4,AKLKUL,Malaysia,1,0,1,8.83,0
2,0,0,287,20,13,4,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,279,18,7,1,AKLKUL,Malaysia,1,1,0,8.83,0
1,0,0,63,278,14,4,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,68,26,14,3,AKLKUL,Malaysia,1,0,1,8.83,1
2,0,0,277,21,3,3,AKLKUL,New Zealand,1,1,0,8.83,0
2,0,0,331,17,13,4,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,2,12,1,19,4,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,246,149,11,4,AKLKUL,United Kingdom,0,0,0,8.83,0
1,0,0,359,20,7,3,AKLKUL,Malaysia,0,0,1,8.83,0
1,0,0,318,23,2,1,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,26,39,6,6,AKLKUL,Malaysia,1,0,1,8.83,0
2,0,0,95,86,13,2,AKLKUL,Malaysia,1,1,1,8.83,0
3,0,0,57,30,15,2,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,70,22,5,1,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,156,63,15,6,AKLKUL,Portugal,0,0,0,8.83,0
2,0,0,67,25,10,6,AKLKUL,Czech Republic,1,0,0,8.83,0
2,0,0,146,22,22,6,AKLKUL,New Zealand,0,1,0,8.83,0
1,1,0,336,17,20,0,AKLKUL,South Korea,0,0,0,8.83,0
1,0,0,26,31,14,1,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,162,22,10,5,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,207,27,4,3,AKLKUL,New Zealand,1,0,1,8.83,0
6,0,0,219,17,17,5,AKLKUL,Malaysia,1,1,1,8.83,1
2,0,0,9,20,2,1,AKLKUL,Netherlands,1,0,1,8.83,0
1,0,0,82,17,9,1,AKLKUL,Malaysia,0,0,1,8.83,0
1,0,0,60,20,5,4,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,66,22,17,5,AKLKUL,Singapore,1,0,0,8.83,0
1,0,0,258,23,0,0,AKLKUL,New Zealand,1,0,0,8.83,0
3,0,0,168,21,1,3,AKLKUL,Malaysia,1,0,0,8.83,1
2,0,0,403,31,1,6,AKLKUL,New Zealand,0,0,1,8.83,0
3,0,0,320,29,0,4,AKLKUL,Malaysia,1,0,1,8.83,1
1,0,0,212,78,5,6,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,75,44,2,4,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,107,49,9,3,AKLKUL,New Zealand,1,0,0,8.83,0
4,0,0,70,89,7,0,AKLKUL,Malaysia,1,0,0,8.83,0
1,1,0,20,17,1,3,AKLKUL,Philippines,1,1,0,8.83,0
1,0,0,292,20,6,1,AKLKUL,New Zealand,1,0,0,8.83,1
1,0,0,194,37,8,3,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,40,35,7,3,AKLKUL,Malaysia,1,0,1,8.83,1
3,0,0,46,88,7,4,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,146,21,6,1,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,24,18,12,1,AKLKUL,Malaysia,0,0,0,8.83,0
2,0,0,204,20,13,6,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,82,23,11,4,AKLKUL,New Zealand,0,0,1,8.83,0
1,0,0,20,72,14,0,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,40,77,4,4,AKLKUL,New Zealand,0,0,0,8.83,0
4,0,0,5,31,8,4,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,98,29,9,5,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,14,18,11,4,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,229,177,17,5,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,36,165,12,2,AKLKUL,New Zealand,0,0,0,8.83,0
2,1,0,164,37,19,6,AKLKUL,Ireland,1,0,1,8.83,0
2,0,0,27,45,7,2,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,21,32,9,5,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,73,39,11,0,AKLKUL,New Zealand,1,1,0,8.83,0
2,0,0,177,89,11,1,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,2,29,1,2,1,AKLKUL,New Zealand,1,0,0,8.83,0
4,0,0,295,18,9,2,AKLKUL,Malaysia,0,0,1,8.83,0
1,0,0,28,37,21,3,AKLKUL,New Zealand,1,1,1,8.83,0
3,0,0,192,22,9,2,AKLKUL,New Zealand,0,0,0,8.83,0
2,1,0,144,41,4,1,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,22,20,7,5,AKLKUL,Malaysia,1,1,1,8.83,0
2,0,0,93,19,12,4,AKLKUL,Malaysia,0,0,1,8.83,0
1,0,0,25,28,8,2,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,70,183,2,4,AKLKUL,Malaysia,1,0,0,8.83,1
1,0,0,89,28,0,6,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,33,17,4,2,AKLKUL,Malaysia,0,0,0,8.83,0
1,1,0,116,25,6,2,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,348,36,4,4,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,243,162,10,2,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,204,21,9,5,AKLKUL,India,0,0,0,8.83,0
1,0,0,225,28,8,2,AKLKUL,Malaysia,0,0,0,8.83,0
6,0,0,39,21,8,3,AKLKUL,Malaysia,1,0,0,8.83,1
3,0,0,145,34,4,6,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,151,28,14,5,AKLKUL,Netherlands,0,0,0,8.83,0
1,1,0,38,71,9,5,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,36,29,16,0,AKLKUL,United States,0,0,0,8.83,0
1,0,0,68,19,4,3,AKLKUL,United Kingdom,1,0,0,8.83,0
1,0,0,215,91,9,1,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,45,36,6,6,AKLKUL,Singapore,0,0,0,8.83,0
3,0,0,206,28,15,2,AKLKUL,Malaysia,1,1,0,8.83,0
1,0,0,27,28,9,5,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,37,25,1,3,AKLKUL,New Zealand,1,0,0,8.83,0
6,0,0,277,22,4,5,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,144,30,7,0,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,79,32,7,6,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,79,90,4,4,AKLKUL,Malaysia,1,0,1,8.83,1
2,0,0,86,18,8,5,AKLKUL,Malaysia,1,1,1,8.83,1
3,0,0,163,21,3,0,AKLKUL,New Zealand,0,0,0,8.83,0
2,1,0,9,26,8,6,AKLKUL,Thailand,1,0,0,8.83,0
1,0,0,97,80,2,0,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,28,22,16,4,AKLKUL,Malaysia,1,0,0,8.83,0
3,0,0,17,109,15,3,AKLKUL,Malaysia,1,1,1,8.83,0
2,0,0,102,37,9,4,AKLKUL,Cyprus,1,0,1,8.83,0
2,0,0,121,27,5,4,AKLKUL,New Zealand,1,1,1,8.83,0
2,0,0,316,35,7,0,AKLKUL,Malaysia,0,0,0,8.83,0
1,1,0,2,21,15,6,AKLKUL,New Zealand,0,0,0,8.83,0
1,1,0,23,78,8,1,AKLKUL,Malaysia,1,0,1,8.83,0
2,0,0,188,27,15,4,AKLKUL,Malaysia,1,0,1,8.83,1
2,0,0,199,35,14,1,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,75,30,6,4,AKLKUL,Malaysia,1,1,0,8.83,1
1,0,0,242,22,0,1,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,97,54,10,0,AKLKUL,New Zealand,0,0,1,8.83,0
1,0,0,11,22,0,3,AKLKUL,New Zealand,1,0,0,8.83,0
3,0,0,363,17,16,1,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,266,79,7,1,AKLKUL,New Zealand,1,1,0,8.83,0
1,0,0,237,49,9,1,AKLKUL,New Zealand,1,1,1,8.83,1
1,0,0,116,22,10,3,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,49,52,9,1,AKLKUL,Laos,1,0,0,8.83,0
1,1,0,377,35,10,1,AKLKUL,Malaysia,1,0,0,8.83,1
1,0,0,1,39,6,6,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,337,41,6,0,AKLKUL,New Zealand,0,1,1,8.83,0
1,0,0,63,19,8,2,AKLKUL,Malaysia,1,0,0,8.83,1
2,0,0,292,89,9,2,AKLKUL,New Zealand,1,0,1,8.83,0
3,0,0,233,29,8,4,AKLKUL,Malaysia,1,1,0,8.83,0
1,0,0,60,17,17,3,AKLKUL,Malaysia,0,0,0,8.83,1
1,0,0,105,21,8,3,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,16,18,6,0,AKLKUL,Malaysia,0,0,0,8.83,0
2,0,0,114,18,0,4,AKLKUL,Malaysia,1,1,1,8.83,1
2,0,0,282,18,3,4,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,2,27,14,6,AKLKUL,Saudi Arabia,1,1,0,8.83,0
1,0,0,153,24,7,0,AKLKUL,New Zealand,0,0,1,8.83,0
1,0,0,73,87,0,0,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,317,30,14,4,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,83,140,10,1,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,76,85,0,1,AKLKUL,New Zealand,0,0,0,8.83,1
2,0,0,345,20,20,6,AKLKUL,New Zealand,0,0,0,8.83,0
2,0,0,218,38,9,4,AKLKUL,India,1,0,1,8.83,0
1,0,0,138,31,14,4,AKLKUL,Singapore,0,0,0,8.83,0
1,0,0,32,42,17,5,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,380,19,13,2,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,108,17,4,1,AKLKUL,New Zealand,0,0,0,8.83,0
5,0,0,112,31,2,5,AKLKUL,New Zealand,1,0,0,8.83,0
3,0,0,163,28,21,5,AKLKUL,New Zealand,1,1,1,8.83,0
1,0,0,290,42,1,0,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,263,58,4,1,AKLKUL,Malaysia,0,1,0,8.83,0
1,1,0,22,17,15,1,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,386,25,3,2,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,330,21,8,1,AKLKUL,New Zealand,1,0,1,8.83,0
4,0,0,31,29,5,2,AKLKUL,United Kingdom,1,1,1,8.83,0
1,0,0,352,22,5,1,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,34,42,9,2,AKLKUL,New Zealand,1,0,0,8.83,0
3,0,0,52,21,15,5,AKLKUL,Malaysia,1,1,1,8.83,0
2,0,0,394,18,19,0,AKLKUL,Malaysia,1,0,0,8.83,0
1,1,0,98,107,4,3,AKLKUL,Thailand,1,0,0,8.83,0
1,0,0,113,18,8,3,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,8,17,1,4,AKLKUL,Malaysia,1,1,1,8.83,1
